year,activity_code,activity_text,positive_respondents,respondents_total,positive_share_unweighted,weighted_positive_population,weighted_total_population,positive_share_weighted,weighted_mean_minutes_all_respondents,weighted_mean_minutes_among_positive,automation_score,augmentation_score,ai_exposure_score
2007,020905,Home security,159,12248,0.01298171129980405,1024233688.2626289,86178611590.07242,0.011885010321756198,0.11901326138518897,10.013728062762246,0.6,0.65,0.628
2007,020999,"Household management, n.e.c.*",6,12248,0.0004898758981058132,31592935.901491,86178611590.07242,0.0003665983394089681,0.004914253481631859,13.405007479179108,0.6,0.65,0.628
2007,029999,"Household activities, n.e.c.*",12,12248,0.0009797517962116264,58683751.817039,86178611590.07242,0.0006809549461783071,0.03756491756889734,55.16505574960758,0.05,0.05,0.05
2007,030101,Physical care for hh children,2421,12248,0.19766492488569562,13071956271.591438,86178611590.07242,0.15168446126483312,9.863243751351652,65.0247472226634,0.05,0.05,0.05
2007,030102,Reading to/with hh children,494,12248,0.040333115610711956,2394130059.019672,86178611590.07242,0.027781023792862663,0.8566500311574636,30.835797756940444,0.05,0.05,0.05
2007,030103,"Playing with hh children, not sports",953,12248,0.07780862181580667,5098232556.38434,86178611590.07242,0.05915890802041704,6.146006100651683,103.88978272774341,0.05,0.05,0.05
2007,030104,Arts and crafts with hh children,27,12248,0.002204441541476159,127650485.132777,86178611590.07242,0.0014812316278657947,0.08268970266686756,55.8249642468204,0.05,0.05,0.05
2007,030105,Playing sports with hh children,66,12248,0.005388634879163945,303054441.150182,86178611590.07242,0.0035165853285235938,0.19648912386185421,55.87497686124635,0.05,0.05,0.05
2007,030108,Organization & planning for hh children,143,12248,0.011675375571521882,780991196.8239319,86178611590.07242,0.009062471330344574,0.19595986226730058,21.6232256218183,0.05,0.05,0.05
2007,030109,Looking after hh children (as a primary activity),372,12248,0.030372305682560417,1954889350.641634,86178611590.07242,0.022684159266112298,1.7281402756748052,76.18269010553375,0.05,0.05,0.05
2007,030110,Attending hh children's events,179,12248,0.01461463096015676,836627098.803952,86178611590.07242,0.009708059614415156,1.0669783516010931,109.90644824809013,0.05,0.05,0.05
2007,030111,Waiting for/with hh children,155,12248,0.012655127367733507,978463596.386154,86178611590.07242,0.01135390299672536,0.2563651545409482,22.57947373822798,0.05,0.05,0.05
2007,030112,Picking up/dropping off hh children,1198,12248,0.09781188765512737,7525288897.896828,86178611590.07242,0.08732200204956335,1.163877216769976,13.328567708621334,0.05,0.05,0.05
2007,030186,Talking with/listening to hh children,429,12248,0.03502612671456564,2457176383.4558187,86178611590.07242,0.0285126011909303,0.993689590074787,34.85089218695607,0.05,0.05,0.05
2007,030199,"Caring for & helping hh children, n.e.c.*",22,12248,0.0017962116263879817,91751648.649397,86178611590.07242,0.0010646684479651862,0.04564409692100695,42.87165361971869,0.05,0.05,0.05
2007,030201,Homework (hh children),421,12248,0.03437295885042456,2743491994.009058,86178611590.07242,0.031834952355221074,1.658852551560541,52.107901185172715,0.65,0.8,0.733
2007,030202,Meetings and school conferences (hh children),34,12248,0.0027759634225996083,207531494.218644,86178611590.07242,0.002408155462121081,0.14930471010996704,61.99961441794162,0.35,0.8,0.598
2007,030203,Home schooling of hh children,13,12248,0.001061397779229262,55308468.103563,86178611590.07242,0.000641788804473318,0.08423260229610004,131.24660590679088,0.35,0.8,0.598
2007,030204,Waiting associated with hh children's education,2,12248,0.00016329196603527107,10747923.48003,86178611590.07242,0.0001247168326539637,0.0014340450754966863,11.498408394282693,0.35,0.8,0.598
2007,030299,"Activities related to hh child's education, n.e.c.*",10,12248,0.0008164598301763554,55484720.31618399,86178611590.07242,0.0006438340011801223,0.028967997199752866,44.99295959308714,0.35,0.8,0.598
2007,030301,Providing medical care to hh children,68,12248,0.005551926845199217,332158431.3349819,86178611590.07242,0.003854302421521558,0.142066854755839,36.859291051623146,0.05,0.05,0.05
2007,030302,Obtaining medical care for hh children,58,12248,0.004735467015022861,378322322.29794097,86178611590.07242,0.004389979315256488,0.3428862308037895,78.10657093808108,0.05,0.05,0.05
2007,030303,Waiting associated with hh children's health,30,12248,0.002449379490529066,186835038.796227,86178611590.07242,0.0021679977821521318,0.12219044815830256,56.36096547894359,0.05,0.05,0.05
2007,030399,"Activities related to hh child's health, n.e.c.*",3,12248,0.0002449379490529066,14044411.07342,86178611590.07242,0.00016296863936756534,0.05431140279067113,333.2629087500401,0.05,0.05,0.05
2007,030401,Physical care for hh adults,115,12248,0.009389288047028085,1000658293.065871,86178611590.07242,0.011611445979493415,0.7355529435594369,63.347230384438966,0.05,0.05,0.05
2007,030402,Looking after hh adult (as a primary activity),9,12248,0.0007348138471587198,87244717.32999401,86178611590.07242,0.001012370885539358,0.02489835764325873,24.594106763544172,0.05,0.05,0.05
2007,030403,Providing medical care to hh adult,37,12248,0.0030209013716525146,355380033.52595794,86178611590.07242,0.00412376141793049,0.1227362808175534,29.763186658637647,0.05,0.05,0.05
2007,030404,Obtaining medical and care services for hh adult,19,12248,0.0015512736773350751,229296069.39514002,86178611590.07242,0.0026607073978615176,0.3493032459753308,131.28209672964235,0.05,0.05,0.05
2007,030405,Waiting associated with caring for household adults,16,12248,0.0013063357282821686,213080899.050493,86178611590.07242,0.002472549686273194,0.29921605682815156,121.01518464494507,0.05,0.05,0.05
2007,030499,"Caring for household adults, n.e.c.*",1,12248,8.164598301763554e-05,5252036.291572,86178611590.07242,6.0943616921498684e-05,0.003656617015289921,60.0,0.05,0.05,0.05
2007,030501,Helping hh adults,18,12248,0.0014696276943174395,122351229.147734,86178611590.07242,0.0014197400827217386,0.09462051247412223,66.64636268684353,0.05,0.05,0.05
2007,030502,Organization & planning for hh adults,15,12248,0.001224689745264533,132788207.20673202,86178611590.07242,0.0015408487646374302,0.05624047245196741,36.4996706637858,0.05,0.05,0.05
2007,030503,Picking up/dropping off hh adult,238,12248,0.019431743958197256,2119917301.333077,86178611590.07242,0.0245991118006975,0.19721398562507947,8.017118147309997,0.05,0.05,0.05
2007,030504,Waiting associated with helping hh adults,76,12248,0.0062050947093403004,613062855.536484,86178611590.07242,0.007113863222265088,0.19092103670409666,26.83788410586091,0.05,0.05,0.05
2007,030599,"Helping household adults, n.e.c.*",4,12248,0.00032658393207054214,58100936.67599401,86178611590.07242,0.0006741920716054691,0.01587948842744497,23.553359786078143,0.05,0.05,0.05
2007,039999,"Caring for & helping hh members, n.e.c.*",2,12248,0.00016329196603527107,5112530.691639001,86178611590.07242,5.932482082628438e-05,0.0007120947335254399,12.003318739227275,0.05,0.05,0.05
2007,040101,Physical care for nonhh children,126,12248,0.010287393860222076,852106903.2619909,86178611590.07242,0.00988768428197968,0.6987974202879557,70.67351670618316,0.05,0.05,0.05
2007,040102,Reading to/with nonhh children,17,12248,0.0013879817112998042,128197226.38584001,86178611590.07242,0.0014875759079948795,0.04091897703725546,27.50715228536513,0.05,0.05,0.05
2007,040103,"Playing with nonhh children, not sports",133,12248,0.010858915741345525,1130377373.285157,86178611590.07242,0.013116681186070232,1.2667968884952037,96.57907137672352,0.05,0.05,0.05
2007,040104,Arts and crafts with nonhh children,3,12248,0.0002449379490529066,13824197.053841,86178611590.07242,0.00016041331832541983,0.007752219279910316,48.326531492752395,0.05,0.05,0.05
2007,040105,Playing sports with nonhh children,6,12248,0.0004898758981058132,46158862.229380004,86178611590.07242,0.0005356185412796486,0.01786104356194382,33.34657444694115,0.05,0.05,0.05
2007,040108,Organization & planning for nonhh children,8,12248,0.0006531678641410843,66490692.301056,86178611590.07242,0.0007715451789515205,0.015047329188700614,19.502849086749467,0.05,0.05,0.05
2007,040109,Looking after nonhh children (as primary activity),64,12248,0.005225342913128674,486362217.232833,86178611590.07242,0.005643653433943937,0.7864228473671607,139.34641036552577,0.05,0.05,0.05
2007,040110,Attending nonhh children's events,36,12248,0.002939255388634879,235051881.34958097,86178611590.07242,0.002727496730484092,0.3204085846291093,117.47349906895815,0.05,0.05,0.05
2007,040111,Waiting for/with nonhh children,21,12248,0.001714565643370346,184576558.32258198,86178611590.07242,0.002141790810004704,0.043926307613553615,20.50914935686793,0.05,0.05,0.05
2007,040112,Dropping off/picking up nonhh children,323,12248,0.026371652514696278,2486748736.847005,86178611590.07242,0.02885575308030923,0.28409805291538226,9.845456194634783,0.05,0.05,0.05
2007,040186,Talking with/listening to nonhh children,63,12248,0.005143696930111038,367966986.977227,86178611590.07242,0.0042698179999411355,0.2703365659140282,63.31336977776456,0.05,0.05,0.05
2007,040199,"Caring for and helping nonhh children, n.e.c.*",11,12248,0.0008981058131939908,102826045.86857,86178611590.07242,0.0011931736189680657,0.11665299174848072,97.76698872153226,0.05,0.05,0.05
2007,040201,Homework (nonhh children),13,12248,0.001061397779229262,90465100.508104,86178611590.07242,0.0010497395912853784,0.08299894157506618,79.06622010267915,0.05,0.05,0.05
2007,040202,Meetings and school conferences (nonhh children),1,12248,8.164598301763554e-05,4968701.41069,86178611590.07242,5.765585356984776e-05,0.006918702428381732,120.00000000000001,0.05,0.05,0.05
2007,040203,Home schooling of nonhh children,0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.05,0.05,0.05
2007,040204,Waiting associated with nonhh children's education,1,12248,8.164598301763554e-05,8167352.783996,86178611590.07242,9.477238764121445e-05,0.00047386193820607225,5.0,0.05,0.05,0.05
2007,040299,"Activities related to nonhh child's educ., n.e.c.*",0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.05,0.05,0.05
2007,040301,Providing medical care to nonhh children,2,12248,0.00016329196603527107,4624961.837015,86178611590.07242,5.3667165804604184e-05,0.00021182517572693074,3.9470162538145055,0.05,0.05,0.05
2007,040302,Obtaining medical care for nonhh children,2,12248,0.00016329196603527107,39511701.281929,86178611590.07242,0.00045848616672864405,0.014225982865196505,31.028161583806693,0.05,0.05,0.05
2007,040303,Waiting associated with nonhh children's health,3,12248,0.0002449379490529066,53979820.648716,86178611590.07242,0.0006263714354726777,0.03129107361360385,49.95609927517004,0.05,0.05,0.05
2007,040399,"Activities related to nonhh child's health, n.e.c.*",1,12248,8.164598301763554e-05,5279093.329381,86178611590.07242,6.125758157362957e-05,0.009188637236044435,150.0,0.05,0.05,0.05
2007,040401,Physical care for nonhh adults,50,12248,0.004082299150881777,302632408.001771,86178611590.07242,0.00351168813720635,0.40831752811249394,116.27385808733074,0.05,0.05,0.05
2007,040402,Looking after nonhh adult (as a primary activity),10,12248,0.0008164598301763554,55981761.08956501,86178611590.07242,0.0006496015665215704,0.05512315105296343,84.85686287385674,0.05,0.05,0.05
2007,040403,Providing medical care to nonhh adult,7,12248,0.0005715218811234487,41276119.325617,86178611590.07242,0.00047896013365771045,0.059569834377153214,124.37326238873334,0.05,0.05,0.05
2007,040404,Obtaining medical and care services for nonhh adult,21,12248,0.001714565643370346,165913134.52076602,86178611590.07242,0.0019252240371423997,0.18019135392890756,93.59500528383423,0.05,0.05,0.05
2007,040405,Waiting associated with caring for nonhh adults,8,12248,0.0006531678641410843,47539702.275589004,86178611590.07242,0.0005516415430515647,0.07143538978330512,129.49602995477753,0.05,0.05,0.05
2007,040499,"Caring for nonhh adults, n.e.c.*",2,12248,0.00016329196603527107,16007584.776723001,86178611590.07242,0.00018574892866534692,0.0027862339299802035,14.999999999999998,0.05,0.05,0.05
2007,040501,"Housework, cooking, & shopping assistance for nonhh adults",93,12248,0.007593076420640104,622604615.6772099,86178611590.07242,0.007224583967989251,0.5334215546508587,73.8342245054314,0.05,0.05,0.05
2007,040502,House & lawn maintenance & repair assistance for nonhh adults,84,12248,0.006858262573481384,504389663.96096605,86178611590.07242,0.005852840451412779,0.8508848957119665,145.3798207512349,0.05,0.05,0.05
2007,040503,Animal & pet care assistance for nonhh adults,26,12248,0.002122795558458524,136781586.268085,86178611590.07242,0.0015871871656359098,0.05548967225210477,34.96101370620189,0.05,0.05,0.05
2007,040504,Vehicle & appliance maintenance/repair assistance for nonhh adults,41,12248,0.003347485303723057,351029001.495142,86178611590.07242,0.004073272880803521,0.38498964468023866,94.5160454372242,0.05,0.05,0.05
2007,040505,Financial management assistance for nonhh adults,19,12248,0.0015512736773350751,125785090.146829,86178611590.07242,0.0014595859439596628,0.09046688074071585,61.98119481425754,0.05,0.05,0.05
2007,040506,Household management & paperwork assistance for nonhh adults,62,12248,0.005062050947093403,524748269.537137,86178611590.07242,0.006089077786878464,0.5633996633591318,92.52627131373139,0.05,0.05,0.05
2007,040507,Picking up/dropping off nonhh adult,615,12248,0.050212279555845854,4340955403.166093,86178611590.07242,0.05037160988175123,0.41717569008924377,8.281960633550833,0.05,0.05,0.05
2007,040508,Waiting associated with helping nonhh adults,92,12248,0.007511430437622469,714952934.7424191,86178611590.07242,0.008296176064465397,0.2753727938285124,33.192737435745016,0.05,0.05,0.05
2007,040599,"Helping nonhh adults, n.e.c.*",31,12248,0.0025310254735467015,241125202.97391298,86178611590.07242,0.002797970384123595,0.23716566598155334,84.76346544884552,0.05,0.05,0.05
2007,049999,"Caring for & helping nonhh members, n.e.c.*",1,12248,8.164598301763554e-05,4237394.034573,86178611590.07242,4.916990371960388e-05,0.003933592297568311,80.0,0.05,0.05,0.05
2007,050101,"Work, main job",4589,12248,0.3746734160679295,39016075534.46622,86178611590.07242,0.4527350210752384,202.1693571291995,446.55117832291955,0.05,0.05,0.05
2007,050102,"Work, other job(s)",317,12248,0.025881776616590465,2209457678.7924933,86178611590.07242,0.025638121083944428,5.926169133057609,231.14677997089277,0.05,0.05,0.05
2007,050103,Security procedures related to work,7,12248,0.0005715218811234487,74431299.598522,86178611590.07242,0.0008636864556668758,0.0048419178865785365,5.606106075659088,0.05,0.05,0.05
2007,050189,"Working, n.e.c.*",52,12248,0.004245591116917048,484622783.158072,86178611590.07242,0.00562346937617523,0.10822340220188618,19.244952708445922,0.05,0.05,0.05
2007,050201,"Socializing, relaxing, and leisure as part of job",11,12248,0.0008981058131939908,68065682.28533301,86178611590.07242,0.0007898210591869645,0.13529991966120908,171.30452282506337,0.05,0.05,0.05
2007,050202,Eating and drinking as part of job,34,12248,0.0027759634225996083,240935932.77037197,86178611590.07242,0.0027957741291590645,0.20420759949765643,73.04152269234984,0.05,0.05,0.05
2007,050203,Sports and exercise as part of job,2,12248,0.00016329196603527107,10728060.27957,86178611590.07242,0.00012448634390398844,0.03339239519749534,268.24143235542056,0.05,0.05,0.05
2007,050204,Security procedures as part of job,1,12248,8.164598301763554e-05,5671048.881624,86178611590.07242,6.580575826168558e-05,0.0009870863739252836,15.0,0.05,0.05,0.05
2007,050289,"Work-related activities, n.e.c.*",2,12248,0.00016329196603527107,18983258.875154,86178611590.07242,0.00022027807741266544,0.028703104715803063,130.30395513227185,0.05,0.05,0.05
2007,050301,"Income-generating hobbies, crafts, and food",12,12248,0.0009797517962116264,72002872.091854,86178611590.07242,0.0008355074509015248,0.2812313816605839,336.599489755754,0.05,0.05,0.05
2007,050302,Income-generating performances,2,12248,0.00016329196603527107,13044748.387246002,86178611590.07242,0.00015136874621856551,0.01016260692106973,67.13807952399672,0.05,0.05,0.05
2007,050303,Income-generating services,51,12248,0.004163945133899412,399634996.39073294,86178611590.07242,0.00463728747791488,0.5576961837372493,120.26344849080029,0.05,0.05,0.05
2007,050304,Income-generating rental property activities,9,12248,0.0007348138471587198,39194696.273936,86178611590.07242,0.00045480770171111857,0.06590317183532925,144.90337693795067,0.05,0.05,0.05
2007,050389,"Other income-generating activities, n.e.c.*",59,12248,0.004817112998040497,385502702.75025403,86178611590.07242,0.0044732990661764515,0.7714327708258353,172.45276012480358,0.05,0.05,0.05
2007,050403,Job interviewing,12,12248,0.0009797517962116264,234149346.900854,86178611590.07242,0.0027170238946832544,0.27531503585397565,101.32963364537189,0.05,0.05,0.05
2007,050404,Waiting associated with job search or interview,1,12248,8.164598301763554e-05,6538765.106577,86178611590.07242,7.587457010423978e-05,0.0003793728505211989,5.0,0.05,0.05,0.05
2007,050405,Security procedures rel. to job search/interviewing,1,12248,8.164598301763554e-05,6538765.106577,86178611590.07242,7.587457010423978e-05,0.0022762371031271934,30.0,0.05,0.05,0.05
2007,050481,Job search activities,89,12248,0.007266492488569563,801580822.52485,86178611590.07242,0.009301389378814156,1.097022664837128,117.94180634302063,0.05,0.05,0.05
2007,050499,"Job search and Interviewing, n.e.c.*",1,12248,8.164598301763554e-05,27809785.507954,86178611590.07242,0.0003226993913552168,0.019361963481313006,60.0,0.05,0.05,0.05
2007,059999,"Work and work-related activities, n.e.c.*",2,12248,0.00016329196603527107,21210550.065131,86178611590.07242,0.000246123135123407,0.0035992365418291527,14.623722958934694,0.05,0.05,0.05
2007,060101,"Taking class for degree, certification, or licensure",316,12248,0.025800130633572827,3839550229.021347,86178611590.07242,0.044553400874975974,14.37819246669695,322.7181805277778,0.45,0.6,0.532
2007,060102,Taking class for personal interest,52,12248,0.004245591116917048,451635189.35298693,86178611590.07242,0.005240687695240315,0.8041053512483743,153.43508295269663,0.2,0.55,0.393
2007,060103,Waiting associated with taking classes,15,12248,0.001224689745264533,146033231.59117296,86178611590.07242,0.0016945414749289795,0.029112604630253617,17.180225483400317,0.2,0.55,0.393
2007,060104,Security procedures rel. to taking classes,0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.2,0.55,0.393
2007,060199,"Taking class, n.e.c.*",5,12248,0.0004082299150881777,59810208.923898995,86178611590.07242,0.0006940261373483185,0.09743281948962655,140.38782438639896,0.2,0.55,0.393
2007,060201,Extracurricular club activities,3,12248,0.0002449379490529066,23030459.067424,86178611590.07242,0.0002672410084415546,0.023760196880404153,88.90924719587146,0.05,0.05,0.05
2007,060202,Extracurricular music & performance activities,8,12248,0.0006531678641410843,81345944.835576,86178611590.07242,0.0009439226663631567,0.15466373652667828,163.8521269147851,0.05,0.05,0.05
2007,060203,Extracurricular student government activities,2,12248,0.00016329196603527107,18337520.974444002,86178611590.07242,0.00021278505926354983,0.01777097307014497,83.51607547846825,0.05,0.05,0.05
2007,060289,"Education-related extracurricular activities, n.e.c.*",4,12248,0.00032658393207054214,69790707.572679,86178611590.07242,0.0008098379201634612,0.09464376457468425,116.86753882255962,0.05,0.05,0.05
2007,060301,"Research/homework for class for degree, certification, or licensure",493,12248,0.04025146962769432,4325152155.993612,86178611590.07242,0.05018823204726427,7.870658600710883,156.82279051588765,0.35,0.8,0.598
2007,060302,Research/homework for class for pers. interest,26,12248,0.002122795558458524,205928449.152873,86178611590.07242,0.002389554036126935,0.15319088864133285,64.10856851332372,0.35,0.8,0.598
2007,060303,Waiting associated with research/homework,0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.35,0.8,0.598
2007,060399,Research/homework n.e.c.*,6,12248,0.0004898758981058132,97003536.869019,86178611590.07242,0.0011256103466883143,0.11041290190355449,98.09158402674866,0.35,0.8,0.598
2007,060401,"Administrative activities: class for degree, certification, or licensure",16,12248,0.0013063357282821686,249457586.427099,86178611590.07242,0.002894657755844328,0.13147713279415307,45.420614070419944,0.05,0.05,0.05
2007,060402,Administrative activities: class for personal interest,2,12248,0.00016329196603527107,5672143.764055,86178611590.07242,6.581846306640217e-05,0.0019745538919920653,30.0,0.05,0.05,0.05
2007,060403,Waiting associated w/admin. activities (education),1,12248,8.164598301763554e-05,20757258.139982,86178611590.07242,0.0002408632229852864,0.007225896689558592,30.0,0.05,0.05,0.05
2007,060499,"Administrative for education, n.e.c.*",3,12248,0.0002449379490529066,52132904.791163,86178611590.07242,0.0006049401798110262,0.04326351015200623,71.51700547568367,0.05,0.05,0.05
2007,069999,"Education, n.e.c.*",12,12248,0.0009797517962116264,129856133.03673099,86178611590.07242,0.0015068255410567572,0.07611569031960755,50.51393691284698,0.05,0.05,0.05
2007,070101,Grocery shopping,1759,12248,0.1436152841280209,11106837743.923008,86178611590.07242,0.12888160459993406,5.7100984201337965,44.304991684877876,0.25,0.35,0.305
2007,070102,Purchasing gas,470,12248,0.0383736120182887,3441771400.6953917,86178611590.07242,0.03993765201355223,0.3654911417802197,9.151543051559361,0.25,0.35,0.305
2007,070103,Purchasing food (not groceries),1344,12248,0.10973220117570215,9503867924.480888,86178611590.07242,0.11028105174968626,1.1557639371945545,10.480167887933138,0.25,0.35,0.305
2007,070104,"Shopping, except groceries, food and gas",3062,12248,0.25,20847024303.824715,86178611590.07242,0.24190485225021013,16.35063509890721,67.59118284239793,0.25,0.35,0.305
2007,070105,Waiting associated with shopping,29,12248,0.0023677335075114304,186333798.078689,86178611590.07242,0.0021621814814681262,0.03652619564319939,16.893214541083765,0.25,0.35,0.305
2007,070199,"Shopping, n.e.c.*",0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.25,0.35,0.305
2007,070201,Comparison shopping,13,12248,0.001061397779229262,75252379.061434,86178611590.07242,0.0008732141035108403,0.057511163420271516,65.86146878416464,0.25,0.35,0.305
2007,070299,"Researching purchases, n.e.c.*",0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.25,0.35,0.305
2007,070301,Security procedures rel. to consumer purchases,0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.25,0.35,0.305
2007,070399,"Security procedures rel. to consumer purchases, n.e.c.*",0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.25,0.35,0.305
2007,079999,"Consumer purchases, n.e.c.*",0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.05,0.05,0.05
2007,080101,Using paid childcare services,23,12248,0.0018778576094056173,106150918.484154,86178611590.07242,0.0012317548000086642,0.02177941692277527,17.681617252575002,0.25,0.35,0.305
2007,080102,Waiting associated w/purchasing childcare svcs,0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.25,0.35,0.305
2007,080199,"Using paid childcare services, n.e.c.*",0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.25,0.35,0.305
2007,080201,Banking,342,12248,0.027922926192031353,2676856762.816787,86178611590.07242,0.031061729974832347,0.37215165883317197,11.981034512073425,0.6,0.65,0.628
2007,080202,Using other financial services,26,12248,0.002122795558458524,298040721.683757,86178611590.07242,0.003458407094111164,0.16814586334375053,48.61945362940717,0.6,0.65,0.628
2007,080203,Waiting associated w/banking/financial services,3,12248,0.0002449379490529066,9049689.996919,86178611590.07242,0.00010501085861032257,0.0011869215614816572,11.302845983634143,0.6,0.65,0.628
2007,080299,"Using financial services and banking, n.e.c.*",0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.6,0.65,0.628
2007,080301,Using legal services,4,12248,0.00032658393207054214,35444698.934291005,86178611590.07242,0.00041129345530526226,0.009627161815797336,23.40703867668415,0.25,0.35,0.305
2007,080302,Waiting associated with legal services,0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.25,0.35,0.305
2007,080399,"Using legal services, n.e.c.*",0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.25,0.35,0.305
2007,080401,Using health and care services outside the home,313,12248,0.02555519268451992,2671134243.0322485,86178611590.07242,0.030995326958133045,2.515716709635912,81.1643869101306,0.6,0.65,0.628
2007,080402,Using in-home health and care services,5,12248,0.0004082299150881777,30665287.259869,86178611590.07242,0.0003558340833539441,0.01722755972896543,48.41458571530197,0.6,0.65,0.628
2007,080403,Waiting associated with medical services,89,12248,0.007266492488569563,807303721.53527,86178611590.07242,0.009367796795977502,0.44315690171324973,47.30641701189972,0.6,0.65,0.628
2007,080499,"Using medical services, n.e.c.*",1,12248,8.164598301763554e-05,5117555.515272,86178611590.07242,5.938312791130567e-05,0.0011876625582261135,20.0,0.6,0.65,0.628
2007,080501,Using personal care services,194,12248,0.015839320705421295,1394494777.8017998,86178611590.07242,0.016181448645692063,1.2244215356091634,75.66822738921692,0.25,0.35,0.305
2007,080502,Waiting associated w/personal care services,18,12248,0.0014696276943174395,104207412.82082501,86178611590.07242,0.001209202734856191,0.051869532412339464,42.89564596337788,0.25,0.35,0.305
2007,080599,"Using personal care services, n.e.c.*",1,12248,8.164598301763554e-05,10976738.731168,86178611590.07242,0.00012737196072943574,0.0019105794109415361,15.0,0.25,0.35,0.305
2007,080601,Activities rel. to purchasing/selling real estate,51,12248,0.004163945133899412,280167297.69450796,86178611590.07242,0.0032510073268200877,0.25910416342698234,79.69965533126629,0.25,0.35,0.305
2007,080602,Waiting associated w/purchasing/selling real estate,1,12248,8.164598301763554e-05,5448794.357797,86178611590.07242,6.322675960150521e-05,0.0018968027880451564,30.0,0.25,0.35,0.305
2007,080699,"Using real estate services, n.e.c.*",0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.25,0.35,0.305
2007,080701,Using veterinary services,15,12248,0.001224689745264533,139210958.763551,86178611590.07242,0.0016153771358691487,0.05866062223145457,36.31388666392905,0.25,0.35,0.305
2007,080702,Waiting associated with veterinary services,2,12248,0.00016329196603527107,20058139.804315,86178611590.07242,0.00023275078855674734,0.00830758378845795,35.69304250254974,0.25,0.35,0.305
2007,080799,"Using veterinary services, n.e.c.*",0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.25,0.35,0.305
2007,080801,Security procedures rel. to professional/personal svcs.,0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.25,0.35,0.305
2007,080899,Security procedures rel. to professional/personal svcs n.e.c.*,0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.25,0.35,0.305
2007,089999,"Professional and personal services, n.e.c.*",12,12248,0.0009797517962116264,124599917.56854199,86178611590.07242,0.0014458334297752322,0.08452274039711588,58.45952836368965,0.05,0.05,0.05
2007,090101,Using interior cleaning services,2,12248,0.00016329196603527107,12631791.728158,86178611590.07242,0.0001465768767341473,0.0021986531510122093,15.0,0.25,0.35,0.305
2007,090102,Using meal preparation services,1,12248,8.164598301763554e-05,2472183.320674,86178611590.07242,2.86867387981775e-05,0.000860602163945325,29.999999999999996,0.25,0.35,0.305
2007,090103,Using clothing repair and cleaning services,56,12248,0.0045721750489875895,377422652.079612,86178611590.07242,0.004379539715433176,0.026954953887195234,6.154745849708351,0.25,0.35,0.305
2007,090104,Waiting associated with using household services,2,12248,0.00016329196603527107,17383396.093263,86178611590.07242,0.00020171357802735277,0.006835581749710688,33.887563824700834,0.25,0.35,0.305
2007,090199,"Using household services, n.e.c.*",1,12248,8.164598301763554e-05,7856387.161669,86178611590.07242,9.116400249100832e-05,0.01413042038610629,155.0,0.25,0.35,0.305
2007,090201,Using home maint/repair/décor/construction svcs,37,12248,0.0030209013716525146,218090120.94414604,86178611590.07242,0.002530675731717979,0.15074784921285472,59.568220188573015,0.25,0.35,0.305
2007,090202,Waiting associated w/ home main/repair/décor/constr,22,12248,0.0017962116263879817,136595307.645533,86178611590.07242,0.0015850256244006194,0.16267433249953184,102.63198903238391,0.25,0.35,0.305
2007,090299,"Using home maint/repair/décor/constr services, n.e.c.*",0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.25,0.35,0.305
2007,090301,Using pet services,8,12248,0.0006531678641410843,53586034.716113,86178611590.07242,0.0006218020194036868,0.014107125666929631,22.68748769979628,0.25,0.35,0.305
2007,090302,Waiting associated with pet services,0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.25,0.35,0.305
2007,090399,"Using pet services, n.e.c.*",0,12248,0.0,0.0,86178611590.07242,0.0,0.0,,0.25,0.35,0.305
2007,090401,Using lawn and garden services,7,12248,0.0005715218811234487,41008467.094396,86178611590.07242,0.0004758543487502656,0.05251802617539346,110.36575858415783,0.25,0.35,0.305
2007,090402,Waiting associated with using lawn & garden services,2,12248,0.00016329196603527107,22962503.14088,86178611590.07242,0.00026645246096683727,0.05697496171546894,213.82786823860508,0.25,0.35,0.305
2007,090499,"Using lawn and garden services, n.e.c.*",1,12248,8.164598301763554e-05,14493961.304264,86178611590.07242,0.00016818513360609388,0.0033637026721218773,20.0,0.25,0.35,0.305
