activity_code,activity_text,year,weighted_mean_minutes,sample_n_positive_minutes,weighted_engaged_population,respondents_total,automation_score,automation_score_z,augmentation_score,ai_exposure_score,post_2023plus,automation_x_post,automation_z_x_post
040505,Financial management assistance for nonhh adults,2022,0.11937676142539633,12,132328247.05782397,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
040506,Household management & paperwork assistance for nonhh adults,2022,0.7433882042420981,59,666618643.2598479,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
040507,Picking up/dropping off nonhh adult,2022,0.3287889319398531,220,2818704917.960763,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
040508,Waiting associated with helping nonhh adults,2022,0.2513521092912427,63,832163390.5454271,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
040599,"Helping nonhh adults, n.e.c.*",2022,0.20728818789319936,18,191958459.012689,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
049999,"Caring for & helping nonhh members, n.e.c.*",2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050101,"Work, main job",2022,188.96701581897258,2684,40570147993.36049,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050102,"Work, other job(s)",2022,4.365973265149794,149,2020273632.0313091,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050103,Security procedures related to work,2022,0.00012647787551180572,1,4129661.705818,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050189,"Working, n.e.c.*",2022,0.2564852271620658,65,1290858433.932787,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050201,"Socializing, relaxing, and leisure as part of job",2022,0.041935105344556856,2,33984019.272808,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050202,Eating and drinking as part of job,2022,0.027879560426892075,1,10305313.719285,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050203,Sports and exercise as part of job,2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050204,Security procedures as part of job,2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050289,"Work-related activities, n.e.c.*",2022,0.01900753955724791,5,122220583.17995201,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050301,"Income-generating hobbies, crafts, and food",2022,0.43554561007108017,10,144166779.23594302,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050302,Income-generating performances,2022,0.030002818187089504,2,48981487.407368,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050303,Income-generating services,2022,0.3936489235520705,11,159563974.34176898,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050304,Income-generating rental property activities,2022,0.05100699599777328,1,9321506.92431,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050389,"Other income-generating activities, n.e.c.*",2022,0.9749193150726937,39,518820696.550882,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050403,Job interviewing,2022,0.039759599087102214,5,66627213.072047,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050404,Waiting associated with job search or interview,2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050405,Security procedures rel. to job search/interviewing,2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050481,Job search activities,2022,1.1283847074380384,48,869854324.023795,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
050499,"Job search and Interviewing, n.e.c.*",2022,0.020769914986814512,1,16954096.162482,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
059999,"Work and work-related activities, n.e.c.*",2022,0.1492571081226081,5,75523290.88839099,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
060101,"Taking class for degree, certification, or licensure",2022,13.490024421342683,120,4258303315.029964,8136,0.45,2.222290266785846,0.6,0.532,0.0,0.0,0.0
060102,Taking class for personal interest,2022,0.4405481689083348,32,423340943.738152,8136,0.2,0.5483876016605409,0.55,0.393,0.0,0.0,0.0
060103,Waiting associated with taking classes,2022,0.1325990639654135,14,501651933.02610403,8136,0.2,0.5483876016605409,0.55,0.393,0.0,0.0,0.0
060104,Security procedures rel. to taking classes,2022,0.0,0,0.0,8136,0.2,0.5483876016605409,0.55,0.393,0.0,0.0,0.0
060199,"Taking class, n.e.c.*",2022,0.1274718345463278,2,34712049.245112,8136,0.2,0.5483876016605409,0.55,0.393,0.0,0.0,0.0
060201,Extracurricular club activities,2022,0.11736830310016322,4,108746827.48480798,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
060202,Extracurricular music & performance activities,2022,0.250091413124766,3,136558500.404491,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
060203,Extracurricular student government activities,2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
060289,"Education-related extracurricular activities, n.e.c.*",2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
060301,"Research/homework for class for degree, certification, or licensure",2022,8.792259617614398,208,4851786853.265509,8136,0.35,1.5527292007357238,0.8,0.598,0.0,0.0,0.0
060302,Research/homework for class for pers. interest,2022,0.12995376568834663,21,176276586.92575,8136,0.35,1.5527292007357238,0.8,0.598,0.0,0.0,0.0
060303,Waiting associated with research/homework,2022,0.0,0,0.0,8136,0.35,1.5527292007357238,0.8,0.598,0.0,0.0,0.0
060399,Research/homework n.e.c.*,2022,0.37034703341598796,14,281686881.864613,8136,0.35,1.5527292007357238,0.8,0.598,0.0,0.0,0.0
060401,"Administrative activities: class for degree, certification, or licensure",2022,0.15131387866335338,5,129009408.42895299,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
060402,Administrative activities: class for personal interest,2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
060403,Waiting associated w/admin. activities (education),2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
060499,"Administrative for education, n.e.c.*",2022,0.133031641168988,1,22861317.879743,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
069999,"Education, n.e.c.*",2022,0.08470257938730609,3,58432905.070989,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
070101,Grocery shopping,2022,5.973453355888285,1170,12635532049.96582,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
070102,Purchasing gas,2022,0.31115954809239826,273,3140218967.404857,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
070103,Purchasing food (not groceries),2022,1.5618425713971258,1006,12145654137.473755,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
070104,"Shopping, except groceries, food and gas",2022,10.851900050062197,1420,15677206570.384575,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
070105,Waiting associated with shopping,2022,0.1154825714236931,55,624441830.8508132,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
070199,"Shopping, n.e.c.*",2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
070201,Comparison shopping,2022,0.03693916207599379,8,70014775.774784,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
070299,"Researching purchases, n.e.c.*",2022,0.005547127232042922,2,23413245.636039,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
070301,Security procedures rel. to consumer purchases,2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
070399,"Security procedures rel. to consumer purchases, n.e.c.*",2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
079999,"Consumer purchases, n.e.c.*",2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
080101,Using paid childcare services,2022,0.005226609095055471,5,53132761.626376,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080102,Waiting associated w/purchasing childcare svcs,2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080199,"Using paid childcare services, n.e.c.*",2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080201,Banking,2022,0.22364608115344314,115,1384280624.5744808,8136,0.6,3.2266318658610293,0.65,0.628,0.0,0.0,0.0
080202,Using other financial services,2022,0.06520291160603664,11,115259571.731033,8136,0.6,3.2266318658610293,0.65,0.628,0.0,0.0,0.0
080203,Waiting associated w/banking/financial services,2022,0.0030520685546180175,1,9965387.687399,8136,0.6,3.2266318658610293,0.65,0.628,0.0,0.0,0.0
080299,"Using financial services and banking, n.e.c.*",2022,0.0,0,0.0,8136,0.6,3.2266318658610293,0.65,0.628,0.0,0.0,0.0
080301,Using legal services,2022,0.017098757024496848,3,32279309.015436,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080302,Waiting associated with legal services,2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080399,"Using legal services, n.e.c.*",2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080401,Using health and care services outside the home,2022,3.0208242322843053,261,3583712674.020796,8136,0.6,3.2266318658610293,0.65,0.628,0.0,0.0,0.0
080402,Using in-home health and care services,2022,0.06307992036355138,9,82844948.718351,8136,0.6,3.2266318658610293,0.65,0.628,0.0,0.0,0.0
080403,Waiting associated with medical services,2022,0.2940552022931689,62,810644839.421522,8136,0.6,3.2266318658610293,0.65,0.628,0.0,0.0,0.0
080499,"Using medical services, n.e.c.*",2022,0.005689839044484919,2,13368717.755141,8136,0.6,3.2266318658610293,0.65,0.628,0.0,0.0,0.0
080501,Using personal care services,2022,0.7372643224534522,87,947948867.264863,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080502,Waiting associated w/personal care services,2022,0.017625770355007186,8,102020512.691957,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080599,"Using personal care services, n.e.c.*",2022,0.011779668547837326,1,9615524.832383,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080601,Activities rel. to purchasing/selling real estate,2022,0.1663230959633739,21,174319648.43005198,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080602,Waiting associated w/purchasing/selling real estate,2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080699,"Using real estate services, n.e.c.*",2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080701,Using veterinary services,2022,0.07920326137765733,16,156002305.552335,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080702,Waiting associated with veterinary services,2022,0.053315637155463655,5,91901086.58000502,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080799,"Using veterinary services, n.e.c.*",2022,0.003410850437323809,1,13364226.789822,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080801,Security procedures rel. to professional/personal svcs.,2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
080899,Security procedures rel. to professional/personal svcs n.e.c.*,2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
089999,"Professional and personal services, n.e.c.*",2022,0.021121882604597613,3,23165875.569945,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
090101,Using interior cleaning services,2022,0.0026770740808294714,1,13111475.351522,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090102,Using meal preparation services,2022,0.0008788828814088166,1,8608989.432893,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090103,Using clothing repair and cleaning services,2022,0.0186965535405635,18,140204158.290374,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090104,Waiting associated with using household services,2022,0.0013183243221132248,1,8608989.432893,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090199,"Using household services, n.e.c.*",2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090201,Using home maint/repair/décor/construction svcs,2022,0.36048459615749107,26,321198616.307249,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090202,Waiting associated w/ home main/repair/décor/constr,2022,0.06228115308150663,11,80306644.640385,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090299,"Using home maint/repair/décor/constr services, n.e.c.*",2022,0.005539493603544727,1,18087143.313889,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090301,Using pet services,2022,0.017323952412443354,8,69861083.820599,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090302,Waiting associated with pet services,2022,0.005097629485764648,2,23278825.907577,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090399,"Using pet services, n.e.c.*",2022,0.0041710949808195525,2,36276287.23451,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090401,Using lawn and garden services,2022,0.03957473437052153,10,73792145.76653999,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090402,Waiting associated with using lawn & garden services,2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090499,"Using lawn and garden services, n.e.c.*",2022,0.006154423503231955,1,8037986.710272,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090501,Using vehicle maintenance or repair services,2022,0.26069808464433514,43,516396250.92997104,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090502,Waiting associated with vehicle main. or repair svcs,2022,0.1681426090754369,24,257086549.088449,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
090599,"Using vehicle maint. & repair svcs, n.e.c.*",2022,0.03794366865362162,15,155350171.01230797,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
099999,"Using household services, n.e.c.*",2022,0.011271348534972019,3,16444988.800639,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
100101,Using police and fire services,2022,0.026162274941086732,3,44348990.953192994,8136,0.6,3.2266318658610293,0.65,0.628,0.0,0.0,0.0
100102,Using social services,2022,0.008978070570866949,5,43023735.688833,8136,0.6,3.2266318658610293,0.65,0.628,0.0,0.0,0.0
100103,"Obtaining licenses & paying fines, fees, taxes",2022,0.10545743536537262,11,191593716.326049,8136,0.6,3.2266318658610293,0.65,0.628,0.0,0.0,0.0
100199,"Using government services, n.e.c.*",2022,0.017965324374094132,1,14664760.891989,8136,0.6,3.2266318658610293,0.65,0.628,0.0,0.0,0.0
100201,Civic obligations & participation,2022,0.08290100413438944,18,181075077.613093,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
100299,"Civic obligations & participation, n.e.c.*",2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
100381,Waiting associated w/ using government services,2022,0.009928668237181217,2,36017292.133497,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
100383,Waiting associated w/civic obligations & participation,2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
100399,"Waiting assoc. w/govt svcs or civic obligations, n.e.c.*",2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
100401,Security procedures rel. to govt svcs/civic obligations,2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
100499,"Security procedures rel. to govt svcs/civic obligations, n.e.c.*",2022,0.0,0,0.0,8136,0.25,0.8831681346856018,0.35,0.305,0.0,0.0,0.0
109999,"Government services, n.e.c.*",2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
110101,Eating and drinking,2022,68.25123897194719,7821,94125235115.49023,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
110199,"Eating and drinking, n.e.c.*",2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
110281,Waiting associated w/eating & drinking,2022,0.19379968760009048,64,788637842.5781391,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
110289,"Waiting associated with eating & drinking, n.e.c.*",2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
119999,"Eating and drinking, n.e.c.*",2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120101,Socializing and communicating with others,2022,30.15315270750348,2326,26958857054.48195,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120199,"Socializing and communicating, n.e.c.*",2022,0.03783973468296173,2,23827483.629409,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120201,Attending or hosting parties/receptions/ceremonies,2022,2.880217405253558,140,1366581222.348306,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120202,Attending meetings for personal interest (not volunteering),2022,0.3656630682571882,33,340618191.82007,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120299,"Attending/hosting social events, n.e.c.*",2022,0.034917171557701666,2,15438120.134833,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120301,"Relaxing, thinking",2022,21.261288753659983,1674,21137589802.54292,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120302,Tobacco and drug use,2022,0.3194147526417774,70,1101285424.982817,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120303,Television and movies (not religious),2022,167.31838309420726,6436,74898816926.40964,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120304,Television (religious),2022,0.243523691141377,47,252290159.00484204,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120305,Listening to the radio,2022,1.151663211321329,102,1159856216.667661,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120306,Listening to/playing music (not radio),2022,1.6048351544251325,155,1774865296.8530788,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120307,Playing games,2022,22.349764932701504,1037,14098833630.847754,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120308,Computer use for leisure (exc. Games),2022,11.962975272292871,987,13204243585.440655,8136,0.45,2.222290266785846,0.6,0.532,0.0,0.0,0.0
120309,Arts and crafts as a hobby,2022,2.2004877791397557,136,1605495837.0528002,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120310,Collecting as a hobby,2022,0.04880959215633511,6,38728090.916963995,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120311,"Hobbies, except arts & crafts and collecting",2022,0.39557860035185,35,352134435.618529,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120312,Reading for personal interest,2022,15.833082998254516,1663,16355591291.79076,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120313,Writing for personal interest,2022,0.27279764727061834,35,380495264.950639,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120399,"Relaxing and leisure, n.e.c.*",2022,0.17572495731490234,20,196085541.690292,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120401,Attending performing arts,2022,0.8994099499210454,49,508467463.210704,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120402,Attending museums,2022,0.5756504417093022,28,257477592.49193904,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120403,Attending movies/film,2022,0.6596696078242081,39,429220618.676834,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120404,Attending gambling establishments,2022,0.23309022078016672,13,88516044.029377,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120405,Security procedures rel. to arts & entertainment,2022,0.005519239895685144,1,36042024.820865,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120499,"Arts and entertainment, n.e.c.*",2022,1.907177055893426,109,1063912369.0130789,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120501,Waiting assoc. w/socializing & communicating,2022,0.012448561506486334,5,72166680.03147101,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120502,Waiting assoc. w/attending/hosting social events,2022,0.06276933921139388,3,41426016.983275,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120503,Waiting associated with relaxing/leisure,2022,0.005835800103885753,2,57163863.911304,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120504,Waiting associated with arts & entertainment,2022,0.03495924434929042,8,78754252.973647,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
120599,"Waiting associated with socializing, n.e.c.*",2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
129999,"Socializing, relaxing, and leisure, n.e.c.*",2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130101,Doing aerobics,2022,0.10827238831784752,22,244189958.92046,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130102,Playing baseball,2022,0.06720562076420951,5,54377459.09285,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130103,Playing basketball,2022,0.5154060010146171,17,366363106.22210604,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130104,Biking,2022,0.8640927525584453,118,1275247200.359735,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130105,Playing billiards,2022,0.21876764707723095,8,209104739.36554503,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130106,Boating,2022,0.48596631271902296,18,234597828.79462698,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130107,Bowling,2022,0.25189691082623494,14,142466086.204481,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130108,"Climbing, spelunking, caving",2022,0.029129965290610273,4,21151274.70611,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130109,Dancing,2022,0.23271555864003152,12,217322569.995556,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130110,Participating in equestrian sports,2022,0.04658480867422884,4,34569544.680235,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130111,Fencing,2022,0.024792899540905067,1,12518340.492842,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130112,Fishing,2022,0.6004187698909533,25,228900977.124078,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130113,Playing football,2022,0.06858398725410514,2,44797419.701471,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130114,Golfing,2022,1.1499235131658205,61,580191149.766309,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130115,Doing gymnastics,2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130116,Hiking,2022,0.4638947811418276,29,275980670.041264,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130117,Playing hockey,2022,0.008824546284995818,1,7203313.369413,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130118,Hunting,2022,0.38873379835307786,8,93041101.46108699,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130119,Participating in martial arts,2022,0.08145420243533145,4,56439945.41110401,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130120,Playing racquet sports,2022,0.1398610384301869,14,112647259.29813199,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130121,Participating in rodeo competitions,2022,0.001170911612147847,1,5734760.517621,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130122,Rollerblading,2022,0.021267674456054243,2,12051557.128861,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130123,Playing rugby,2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130124,Running,2022,0.8626407842187782,112,1653475520.902479,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130125,"Skiing, ice skating, snowboarding",2022,0.2227148904032633,12,121791557.60181701,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130126,Playing soccer,2022,0.0924713664754525,8,93777275.905764,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130127,Softball,2022,0.031080318362528135,3,20662377.30743,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130128,Using cardiovascular equipment,2022,0.33824036933003926,59,761009458.3479099,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130129,Vehicle touring/racing,2022,0.04181759977614762,3,26135501.762496002,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130130,Playing volleyball,2022,0.05123677105387749,2,51488236.876974,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130131,Walking,2022,4.234092846328541,694,7617690925.27784,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130132,Participating in water sports,2022,1.4693563485471983,103,1268798743.556983,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130133,Weightlifting/strength training,2022,1.6809056036222862,196,2930019408.0177927,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130134,"Working out, unspecified",2022,1.7152162213169344,298,3455037323.5513363,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130135,Wrestling,2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130136,Doing yoga,2022,0.36515848433886455,63,730453061.2964479,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130199,Playing sports n.e.c.*,2022,0.4810771117004216,48,590103363.9911399,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130201,Watching aerobics,2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130202,Watching baseball,2022,0.4420752664735979,11,178000073.49887,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130203,Watching basketball,2022,0.23477450858804108,11,137877747.414506,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130204,Watching biking,2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130205,Watching billiards,2022,0.0,0,0.0,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130206,Watching boating,2022,0.002136470078161902,1,3219620.08042,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
130207,Watching bowling,2022,0.02589088129873404,1,11527770.507105,8136,0.05,-0.45595399741464243,0.05,0.05,0.0,0.0,-0.0
